cdm	code	deptName	descr	primary
DCWAS_Providence MT	1901398	Operative Svcs	BUR DRILLBIT GNSIS PIN SET	179.82
DCWAS_Providence MT	1901014	Operative Svcs	BUR DRILLBIT TWIST 4X125MM	56.94
DCWAS_Providence MT	1900329	Operative Svcs	BUR DRILLBIT TWST 3/16X5IN	47.95
DCWAS_Providence MT	1900327	Operative Svcs	BUR DRILLBIT TWST 5/64X5IN	47.95
DCWAS_Providence MT	1900328	Operative Svcs	BUR DRILLBIT TWST QC 1.6MM	7.99
DCWAS_Providence MT	1901343	Operative Svcs	BUR DRILLBIT VENTURE	70.93
DCWAS_Providence MT	1900326	Operative Svcs	BUR DRILLBT TWST 3.2X125MM	46.62
DCWAS_Providence MT	1902945	Operative Svcs	BUR FAST CUT MICR ROUND 4X54MM	22.64
DCWAS_Providence MT	1905603	Operative Svcs	BUR MATCH HEAD DIAMND 3MMX9CM	60.27
DCWAS_Providence MT	1905600	Operative Svcs	BUR MIDAS BALL DIAMND 5MMX14CM	62.27
DCWAS_Providence MT	1901331	Operative Svcs	BUR MIDAS REX 2.3MMX8CM	145.52
DCWAS_Providence MT	1900461	Operative Svcs	BUR MIDAS REX ACORN 9AC75	174.49
DCWAS_Providence MT	1905606	Operative Svcs	BUR MIDAS REX LGN BALL3MMX14CM	58.61
DCWAS_Providence MT	1906170	Operative Svcs	BUR RND  CUTTG FLTS 6.3X21.8MM	21.98
DCWAS_Providence MT	1905105	Operative Svcs	BUR SHAVER 6 FLUTE ROUND 4MM	32.63
DCWAS_Providence MT	1901330	Operative Svcs	BUR TOOL  FLUT 5MMX14CM	203.13
DCWAS_Providence MT	1905537	Operative Svcs	BX NDL MAX-CORE 18GX20CM	17.32
DCWAS_Providence MT	1901020	Operative Svcs	BYR FILTER LIPOSUCTION PSI-TEC	95.57
DCWAS_Providence MT	1902474	Operative Svcs	CABLE BIPOLAR ELECTROSURG 3MM	69.93
DCWAS_Providence MT	1901393	Operative Svcs	CABLE BONE ACCORD W/CLAMP	169.16
DCWAS_Providence MT	1906596	Operative Svcs	CABLE CONTRL SYSTEM 1.8MMX24IN	157.18
DCWAS_Providence MT	1904259	Operative Svcs	CABLE LASER HOLMIUM FIBR 550MH	83.92
DCWAS_Providence MT	1906370	Operative Svcs	CABLE NEUROSTIM OR	55.61
DCWAS_Providence MT	1901483	Operative Svcs	CABLE ORTHOPEDIC 2MM	190.81
DCWAS_Providence MT	1906656	Operative Svcs	CAGE CERVICL ROI-C 6X14X15.5MM	499.5
DCWAS_Providence MT	1906425	Operative Svcs	CAGE ROIC LORD CERV 12X14 H6	499.5
DCWAS_Providence MT	1906550	Operative Svcs	CAGE ROIC LORD CERV 12X14 H8	499.5
DCWAS_Providence MT	1906632	Operative Svcs	CAGE SPNL CERV ROI-C 7X12X14MM	499.5
DCWAS_Providence MT	1906489	Operative Svcs	CAGE SPNL CRV 14X15.5MM 8MM	499.5
DCWAS_Providence MT	1906490	Operative Svcs	CAGE SPNL CRV 6X14X15.5MM	499.5
DCWAS_Providence MT	1906488	Operative Svcs	CAGE SPNL CRV ITRBDY 7X14X15.5	499.5
DCWAS_Providence MT	1902476	Operative Svcs	CAN VAC W/GEL INFOVAC 500ML	24.64
DCWAS_Providence MT	1901189	Operative Svcs	CAN VISCOELASTIC 27GX.875	8.99
DCWAS_Providence MT	1900454	Operative Svcs	CANIS WOUND GEL TUBE 500ML	226.77
DCWAS_Providence MT	1906118	Operative Svcs	CANN ARTHRO T-FIX KIT 5X55MM	16.32
DCWAS_Providence MT	1906606	Operative Svcs	CANN ARTHRO THRD DRI-LOK 8X90	10.99
DCWAS_Providence MT	1904015	Operative Svcs	CANN ENDO VERSAPORT 5MM	5.0
DCWAS_Providence MT	1906271	Operative Svcs	CANN IRRIGATING VECTIS OD 27GA	10.99
DCWAS_Providence MT	1906223	Operative Svcs	CANNULA 4MM 10MM PORT 30CM	62.6
DCWAS_Providence MT	1906461	Operative Svcs	CANNULA THRD CLEAR-TRAC 7X72MM	19.98
DCWAS_Providence MT	1906460	Operative Svcs	CANNULA THRD CLEAR-TRAC 8.5X72	19.98
DCWAS_Providence MT	1900516	Operative Svcs	CANNULA THREADED 8MM 76MM	41.96
DCWAS_Providence MT	1905756	Operative Svcs	CANNULA TRANSPORT MEDIUM 8MM	46.62
DCWAS_Providence MT	1900390	Operative Svcs	CANNULA TRIPRT SUB TEN 19G	13.99
DCWAS_Providence MT	1906463	Operative Svcs	CANNULA VEIN IRRIGTN BLUNT TIP	13.32
DCWAS_Providence MT	1904405	Operative Svcs	CAPSL CANN 35D 0.3MM 7/8	6.99
DCWAS_Providence MT	1905339	Operative Svcs	CARPOMETCRPL NUGRIP IMPLNT20S	1082.58
DCWAS_Providence MT	1901137	Operative Svcs	CAST SHOE CANVAS ROCKER MD	18.98
DCWAS_Providence MT	1905696	Operative Svcs	CATH  CV JUGULAR PUNCTURE	15.32
DCWAS_Providence MT	1900339	Operative Svcs	CATH AIRWAY EXCHANGE 14F	195.47
DCWAS_Providence MT	1905037	Operative Svcs	CATH ANGIO GLIDECATH 4FRX100CM	34.63
DCWAS_Providence MT	1905144	Operative Svcs	CATH ANGIO IMPRESS 5FR X65CM	7.66
DCWAS_Providence MT	1904835	Operative Svcs	CATH ANGIO PTA 7FRX8MMX4X75CM	87.58
DCWAS_Providence MT	1900261	Operative Svcs	CATH BAL PTA CNQ 10X4X75CM	266.73
DCWAS_Providence MT	1900588	Operative Svcs	CATH BAL PTA CONQ 5X4X75CM	108.23
DCWAS_Providence MT	1900589	Operative Svcs	CATH BAL PTA CONQ 6X4X75CM	108.23
DCWAS_Providence MT	1900590	Operative Svcs	CATH BAL PTA CONQ 7X4X75CM	87.58
DCWAS_Providence MT	1900591	Operative Svcs	CATH BAL PTA CONQ 8X4X75CM	87.58
DCWAS_Providence MT	1906380	Operative Svcs	CATH BLN ULTRVS 014X5X100X150	77.59
DCWAS_Providence MT	1905392	Operative Svcs	CATH BRACHYTHER BRST SAVISPACR	87.58
DCWAS_Providence MT	1906580	Operative Svcs	CATH BRACHYTHERAPY APPLICATOR	1236.43
DCWAS_Providence MT	1900298	Operative Svcs	CATH CENT VEN INTRA 16GX8IN	29.97
DCWAS_Providence MT	1900571	Operative Svcs	CATH CHOLANGIOG 7.5F 18IN	52.95
DCWAS_Providence MT	1900011	Operative Svcs	CATH CV KIT 2L 7F	142.52
DCWAS_Providence MT	1900012	Operative Svcs	CATH CV KIT 7F	142.52
DCWAS_Providence MT	1902472	Operative Svcs	CATH CV PALINDROME 14.5FX33CM	115.22
DCWAS_Providence MT	1902446	Operative Svcs	CATH DRAIN BARTHOLIN 10F 5CM	18.32
DCWAS_Providence MT	1905914	Operative Svcs	CATH DRAIN PLEURX 15.5FR	261.74
DCWAS_Providence MT	1900391	Operative Svcs	CATH EMBO ART FO 11MMX80CM	124.88
DCWAS_Providence MT	1900393	Operative Svcs	CATH EMBO ART FOG 9MMX80CM	124.88
DCWAS_Providence MT	1900394	Operative Svcs	CATH EMBO FOGA 4F 9MMX40CM	124.88
DCWAS_Providence MT	1906221	Operative Svcs	CATH FLLWR PHILLIPS 24FR 36CM	11.32
DCWAS_Providence MT	1905307	Operative Svcs	CATH FOLEY 2 WAY 18FR 5ML	7.99
DCWAS_Providence MT	1902331	Operative Svcs	CATH FOLEY 2 WAY COUDE 18F 5ML	13.65
DCWAS_Providence MT	1900592	Operative Svcs	CATH FOLEY 2W SILICON16F 5	2.33
DCWAS_Providence MT	1905624	Operative Svcs	CATH FOLEY 3WAY COUDE 20FR30ML	8.99
DCWAS_Providence MT	1900270	Operative Svcs	CATH FOLEY LUB 3W 22F 30CC	29.3
DCWAS_Providence MT	1900271	Operative Svcs	CATH FOLEY SIL 2WY 14F 5ML	22.31
DCWAS_Providence MT	1905882	Operative Svcs	CATH FOLLOWR PHILLIPS12FRX36CM	11.32
DCWAS_Providence MT	1905481	Operative Svcs	CATH IMPRESS 0.035IN 5FRX65CM	7.66
DCWAS_Providence MT	1905122	Operative Svcs	CATH IMPRESS 5FR STR65CM 0.035	7.66
DCWAS_Providence MT	1900008	Operative Svcs	CATH IRRIG SINUS REL VRTX	178.16
DCWAS_Providence MT	1906366	Operative Svcs	CATH LUTONIX 130CM.035INX5X150	724.28
DCWAS_Providence MT	1906173	Operative Svcs	CATH LUTONIX AV 5F 75CMX6X60MM	599.4
DCWAS_Providence MT	1900354	Operative Svcs	CATH MAHURKAR 11.5F 19.5	236.76
DCWAS_Providence MT	1905946	Operative Svcs	CATH PTA LUTONIX 5FR 8X60X75	724.28
DCWAS_Providence MT	1905945	Operative Svcs	CATH PTA LUTONIX 8FR 10X60X75	724.28
DCWAS_Providence MT	1900348	Operative Svcs	CATH PTA POWERFLX 6X4X80CM	267.73
DCWAS_Providence MT	1900349	Operative Svcs	CATH PTA PWRFLX OTW 6X4X40	301.7
DCWAS_Providence MT	1906604	Operative Svcs	CATH PTA VASCUT 5FR 2.5X15X140	284.72
DCWAS_Providence MT	1900356	Operative Svcs	CATH THOR ARGYLE 28F 20IN	20.65
DCWAS_Providence MT	1900604	Operative Svcs	CATH THOR ARGYLE 36F 20IN	3.66
DCWAS_Providence MT	1906364	Operative Svcs	CATH ULTRASCORE .014X150X130X4	337.33
DCWAS_Providence MT	1900342	Operative Svcs	CATH URET 5F 70CM 020015	17.65
DCWAS_Providence MT	1900340	Operative Svcs	CATH URETER DUAL LUMEN FLEX	59.27
DCWAS_Providence MT	1900341	Operative Svcs	CATH URETERAL CONE 4.8F 70	25.31
DCWAS_Providence MT	1900334	Operative Svcs	CAUT WETFIELD BLUNT 20-23G	92.24
DCWAS_Providence MT	1904029	Operative Svcs	CEMENT BONE SIMPLX 6194-1-001	64.27
DCWAS_Providence MT	1904437	Operative Svcs	CEMENT BONE SIMPLX 6195-1-001	97.9
DCWAS_Providence MT	1904672	Operative Svcs	CHAMPION SLINGSHOT 70 UP NOC	174.49
DCWAS_Providence MT	1900344	Operative Svcs	CK GW ROADRU ANG STIFF 035X145	59.94
DCWAS_Providence MT	1903751	Operative Svcs	CLEARIFY VISUAL SYSTEM	19.65
DCWAS_Providence MT	1906547	Operative Svcs	CLEARMIX SNGL/DBL VACUUM SYSTM	139.86
DCWAS_Providence MT	1905106	Operative Svcs	CMNT SPACER HIP STAGEONE 48MM	421.25
DCWAS_Providence MT	1905526	Operative Svcs	COMP FEM CMNTD SIGMA LT SZ3	599.4
DCWAS_Providence MT	1905477	Operative Svcs	COMP FEM CMNTD SIGMA RT SZ 4	599.4
DCWAS_Providence MT	1905334	Operative Svcs	COMP FEM CMNTD SIGMA RT SZ3	599.4
DCWAS_Providence MT	1906657	Operative Svcs	COMP FEM CR TRIATHLON SZ 8	849.15
DCWAS_Providence MT	1905689	Operative Svcs	COMP FEM CRUC CMNTD TRI LT SZ2	749.25
DCWAS_Providence MT	1905135	Operative Svcs	COMP FEM CRUC TRIATHLN RT SZ3	849.15
DCWAS_Providence MT	1905792	Operative Svcs	COMP FEM INTERLOK VANGRD 65MM	749.25
DCWAS_Providence MT	1905329	Operative Svcs	COMP FEM POST CMNTD SIGMA SZ4	599.4
DCWAS_Providence MT	1906569	Operative Svcs	COMP FEM PS CMNT RT 57.5MM	749.25
DCWAS_Providence MT	1906571	Operative Svcs	COMP FEM PS CMNT RT 75MM	749.25
DCWAS_Providence MT	1905417	Operative Svcs	COMP GLENOID ANCHOR PEG 40MM	499.5
DCWAS_Providence MT	1905328	Operative Svcs	COMP GLENOSPH DELTA XTEND 38MM	599.4
DCWAS_Providence MT	1905189	Operative Svcs	COMP PATELLA 3PEG 34X8.5MM	124.88
DCWAS_Providence MT	1913541	Operative Svcs	COMP PATELLA 3PEG THIN31X6.2MM	124.88
DCWAS_Providence MT	1903045	Operative Svcs	COMP PATELLA ROUND 3PEG 35MM	149.85
DCWAS_Providence MT	1903015	Operative Svcs	COMP SHLR GLENOID METAGL DELTA	599.4
DCWAS_Providence MT	1906559	Operative Svcs	COMP TALAR CMNTLSS LT 34X35MM	2177.82
DCWAS_Providence MT	1906560	Operative Svcs	COMP TIB STAR  CMNTLSS 33X40MM	1954.71
DCWAS_Providence MT	1906572	Operative Svcs	COMP TIB TRAY I BEAM COCR 87	449.55
DCWAS_Providence MT	1903012	Operative Svcs	COMP TIB TRAY MOD CEMENT SZ4	449.55
DCWAS_Providence MT	1906621	Operative Svcs	COMPONENT FEMORAL LEFT 67.5MM	2247.75
DCWAS_Providence MT	1906602	Operative Svcs	CONE AUG ASYMMETRICAL SZ B	1573.09
DCWAS_Providence MT	1906603	Operative Svcs	CONE AUG FEM TRIATHLON SZ 3 LT	1675.32
DCWAS_Providence MT	1902597	Operative Svcs	CONE BODY STEM PROX +0MM 19MM	1514.82
DCWAS_Providence MT	1906436	Operative Svcs	CONE FEM AUGMENT TRIATH SIZE B	1471.19
DCWAS_Providence MT	1903761	Operative Svcs	CORNEA HANDLING CHG	2440.22
DCWAS_Providence MT	1903802	Operative Svcs	COV 5MM BLADLESS TROCAR W/CANN	49.95
DCWAS_Providence MT	1900366	Operative Svcs	COV ELECTROD LEEP 15X20MM 13CM	42.62
DCWAS_Providence MT	1900363	Operative Svcs	COV ELECTRODE BALL 3MMX13CM	42.62
DCWAS_Providence MT	1900365	Operative Svcs	COV ELECTRODE LEEP 12X15 13CM	32.63
DCWAS_Providence MT	1904350	Operative Svcs	COV LIGASR MRYLND JAW DEV 37CM	252.41
DCWAS_Providence MT	1904560	Operative Svcs	COV MESH SYMBOTEX 20X15CM NOC	397.6
DCWAS_Providence MT	1904499	Operative Svcs	COV PENCL ELEC CNTRL NDLE 15FT	2.33
DCWAS_Providence MT	1904331	Operative Svcs	COV STAPLER INT ENDO CEEA 25MM	141.19
DCWAS_Providence MT	1900610	Operative Svcs	COV TUBE TRACH CUFFED 6LPC	29.97
DCWAS_Providence MT	1900983	Operative Svcs	CTH DIL FW 10-12MMX8X180CM	385.95
DCWAS_Providence MT	1900865	Operative Svcs	CTH FOLEY SILIC 22F 5CC	12.65
DCWAS_Providence MT	1900862	Operative Svcs	CTH FOLEY SILIC 22F 5CC	12.65
DCWAS_Providence MT	1900863	Operative Svcs	CTH FOLEY SILIC 22F 5CC	12.65
DCWAS_Providence MT	1904687	Operative Svcs	CTH PALINDR CHRNC DL 14.5X19	115.22
DCWAS_Providence MT	1903402	Operative Svcs	CTH PTA ARMAD5X120MMX135CM	185.81
DCWAS_Providence MT	1903516	Operative Svcs	CTH PTA ARMADA 1.5X120X150	296.37
DCWAS_Providence MT	1904723	Operative Svcs	CUFF TOURNIQUE 2 PORT 42X4IN	20.98
DCWAS_Providence MT	1906445	Operative Svcs	CUFF TOURNIQUET SNGL PORT 40IN	9.99
DCWAS_Providence MT	1905228	Operative Svcs	CUP ACE PINNACLE SECTOR 58MM	499.5
DCWAS_Providence MT	1902975	Operative Svcs	CUP ACE SHELL PINN GRIPTN 60MM	499.5
DCWAS_Providence MT	1906587	Operative Svcs	CUP HUM X-LINK PREMIERON +9X38	499.5
DCWAS_Providence MT	1906638	Operative Svcs	CUP HUM X-LINKD HI MOB +3X38MM	499.5
DCWAS_Providence MT	1900486	Operative Svcs	CUR VACUUM ASP RIG 10MM	37.3
DCWAS_Providence MT	1905335	Operative Svcs	CUTTER/RSCTR ARTHROSCOPIC 5MM	29.97
DCWAS_Providence MT	1903058	Operative Svcs	CYTAL 2-LAYER WND MATRX 7X10CM	517.48
DCWAS_Providence MT	1900376	Operative Svcs	DAV MESH 3DMAX HER LG LT 4X6IN	270.73
DCWAS_Providence MT	1906549	Operative Svcs	DBM INTERGRO PASTE 5ML	187.48
DCWAS_Providence MT	1905638	Operative Svcs	DBM PROGENIX PUTTY 10ML	327.34
DCWAS_Providence MT	1904996	Operative Svcs	DBM PROGENIX PUTTY 1CC	72.59
DCWAS_Providence MT	1904969	Operative Svcs	DBM PROGENIX PUTTY 5CC	202.46
DCWAS_Providence MT	1903819	Operative Svcs	DENALI VENA CAVA FILTER	490.51
DCWAS_Providence MT	1904553	Operative Svcs	DEP SCREW MILAGRO 10X23MM	189.48
DCWAS_Providence MT	1901085	Operative Svcs	DEP SUT ORTHOCORD MO-7 223114	30.97
DCWAS_Providence MT	1901184	Operative Svcs	DEV ABL ENDOMETR NOVASURE	554.45
DCWAS_Providence MT	1901066	Operative Svcs	DEV LIG CRV SML16.5MM-19CM	204.8
DCWAS_Providence MT	1904053	Operative Svcs	DEV LIGASURE ADV 5MMX44CM	322.34
DCWAS_Providence MT	1900786	Operative Svcs	DEV RETRIEV ENDOSCOPC 10MM	39.29
DCWAS_Providence MT	1905431	Operative Svcs	DEVICE REMVL TISS ENDO MYOSURE	497.17
DCWAS_Providence MT	1904479	Operative Svcs	DEY DISPOSABLE PERFORATOR 14MM	95.57
DCWAS_Providence MT	1901136	Operative Svcs	DEY SHOE POST-OP HK/LP FEM LG	15.32
DCWAS_Providence MT	1900308	Operative Svcs	DIL URET HYDROP 6-12F 4X70	140.86
DCWAS_Providence MT	1901060	Operative Svcs	DISSECT SONICISION5MMX39CM	358.31
DCWAS_Providence MT	1900387	Operative Svcs	DJO PILLOW ABDUCT HIP FOAM LG	129.54
DCWAS_Providence MT	1900403	Operative Svcs	DRAIN BLAKE RND HUBLSS 19F	49.62
DCWAS_Providence MT	1901563	Operative Svcs	DRAIN BLAKE ROUND W/TROCAR 15F	9.99
DCWAS_Providence MT	1904809	Operative Svcs	DRAIN CHANNEL 15FX3/16INX4.7MM	8.33
DCWAS_Providence MT	1901065	Operative Svcs	DRAIN CHEST THORA-SEAL III	142.19
DCWAS_Providence MT	1900868	Operative Svcs	DRAIN EVAC 3 SPRING 1/4IN	51.28
DCWAS_Providence MT	1900280	Operative Svcs	DRAIN EVAC BULB SILI 100ML	16.32
DCWAS_Providence MT	1900279	Operative Svcs	DRAIN EVACU 3 SPRING 1/8IN	37.63
DCWAS_Providence MT	1900475	Operative Svcs	DRAIN FLAT SILIC 10MMX20CM	41.96
DCWAS_Providence MT	1903953	Operative Svcs	DRAIN FLUTED SILICONE 19F	8.33
DCWAS_Providence MT	1900867	Operative Svcs	DRAIN SILICON PERF 7MM	85.58
DCWAS_Providence MT	1905885	Operative Svcs	DRAPE WARMER FLUID 44X66IN	26.31
DCWAS_Providence MT	1900607	Operative Svcs	DRESS VAC GRANUFOAM SENSA MED	42.29
DCWAS_Providence MT	1904762	Operative Svcs	DRESSING FOAM SENSA MED NOC	29.97
DCWAS_Providence MT	1905548	Operative Svcs	DRESSING INCISION PREVENA 13CM	244.76
DCWAS_Providence MT	1900529	Operative Svcs	DRESSING NASAL NASOPOR 4CM	141.19
DCWAS_Providence MT	1904147	Operative Svcs	DRILL BIT CINCHLOCK SS	69.93
DCWAS_Providence MT	1905291	Operative Svcs	DRILL BIT QUICK CONN 2.8X200MM	75.26
DCWAS_Providence MT	1906640	Operative Svcs	DRILL BONE GRAFT TREPHINE 6MM	183.82
DCWAS_Providence MT	1906302	Operative Svcs	DRILL KIT W/OBT/GD Q-FIX 1.8MM	133.2
DCWAS_Providence MT	1902443	Operative Svcs	DRSG ABD OPN ABTHERA T.R.A.C.	183.82
DCWAS_Providence MT	1906629	Operative Svcs	DRSG MATRIX PRISMA 19.1X19.1	15.32
DCWAS_Providence MT	1902184	Operative Svcs	DRSS WND MEPITEL 2-SID 4X7	15.32
DCWAS_Providence MT	1903804	Operative Svcs	DRSSNG FOAM MEPILEX 4X12IN	18.98
DCWAS_Providence MT	1905750	Operative Svcs	DUPLOSPRAY MIS APPLICATOR 40CM	59.27
DCWAS_Providence MT	1902885	Operative Svcs	DURAGEN DURAL GRAFT MATRIX 3X3	269.4
DCWAS_Providence MT	1906316	Operative Svcs	DURAGEN DURL GRFT MTRX 1INX1IN	119.88
DCWAS_Providence MT	1902860	Operative Svcs	DURAGEN MATRIX 4X5IN COLLAGEN	486.18
DCWAS_Providence MT	1901045	Operative Svcs	DVC HERNIA FIX ABSORBAT5MM	572.43
DCWAS_Providence MT	1900310	Operative Svcs	DVC INFLAT ENCORE 26 20CC	122.54
DCWAS_Providence MT	1900309	Operative Svcs	DVC INFLATOR ENCOR 26 20CC	19.98
DCWAS_Providence MT	1904500	Operative Svcs	EAR TUBE ARMSTRONG 1.14MM	8.66
DCWAS_Providence MT	1901369	Operative Svcs	ELCTRD BUTTN W/CBL 12&30	234.77
DCWAS_Providence MT	1904745	Operative Svcs	ELEC HYSTEROSCOPIC TIP 5FR NOC	168.5
DCWAS_Providence MT	1900472	Operative Svcs	ELECT BLADE CAUT TIP 2.5IN	24.31
DCWAS_Providence MT	1904465	Operative Svcs	ELECTRD BALL LLETZ5MMX13CM	8.33
DCWAS_Providence MT	1901365	Operative Svcs	ELECTRD LOOP W/CBL 30MED	223.44
DCWAS_Providence MT	1900367	Operative Svcs	ELECTROD LOOP TUNGSTEN 2.4	42.62
DCWAS_Providence MT	1904666	Operative Svcs	ELECTROD LOOP TUNGSTEN 5X5MM	8.33
DCWAS_Providence MT	1900364	Operative Svcs	ELECTRODE BLADE EXT 6.5IN	10.66
DCWAS_Providence MT	1905932	Operative Svcs	ELITE DRILL BIT 3.0MM	247.42
DCWAS_Providence MT	1905933	Operative Svcs	ELITE DRILL TEMPLATES	54.95
DCWAS_Providence MT	1906635	Operative Svcs	ENDCAP T40 STARDRIVE 0MM	68.93
DCWAS_Providence MT	1904348	Operative Svcs	ENDO DISSECTOR 5MM	7.66
DCWAS_Providence MT	1902987	Operative Svcs	EPIFIX AMINO/CHOR MICRNZ 160MG	1493.17
DCWAS_Providence MT	1900335	Operative Svcs	ERASER HEMO BIPOLAR STR 18	16.32
DCWAS_Providence MT	1900404	Operative Svcs	ETH MESH HERNIA PROLENE 3X6IN	410.92
DCWAS_Providence MT	1901148	Operative Svcs	ETH SHRS CURV HARMON 5MMX45CM	2651.01
DCWAS_Providence MT	1901155	Operative Svcs	ETH STAPLER INTRALUMINAL 29MM	210.46
DCWAS_Providence MT	1904505	Operative Svcs	ETH TUBING EXT HIGH PRESS 20IN	10.32
DCWAS_Providence MT	1904280	Operative Svcs	EXPNDR TISS CPX 4 W/SUT550	755.58
DCWAS_Providence MT	1906622	Operative Svcs	EXTENSION STEM KNEE 12X40	349.65
DCWAS_Providence MT	1906615	Operative Svcs	EXTENSION STEM KNEE 13X75MM	349.65
DCWAS_Providence MT	1906613	Operative Svcs	EXTENSION STEM KNEE 15X75MM	349.65
DCWAS_Providence MT	1903020	Operative Svcs	EYE AHMED GLAUCOMA VALVE S2	74.93
DCWAS_Providence MT	1906573	Operative Svcs	FEM BIO DELTA HEAD 28MM-3.5MM	299.7
DCWAS_Providence MT	1906155	Operative Svcs	FEM BN CMN KIT PE W/ BAH2SO4	56.61
DCWAS_Providence MT	1903191	Operative Svcs	FEM CEMENTED CR LEFT SZ 6	847.82
DCWAS_Providence MT	1906614	Operative Svcs	FEM COMP REVISN LT F 65.5X72MM	2247.75
DCWAS_Providence MT	1901831	Operative Svcs	FEM PS RT OXINIUM SZ3	982.68
DCWAS_Providence MT	1904010	Operative Svcs	FEM TROCHLEAR ART OFFSET 7X5MM	2097.9
DCWAS_Providence MT	1906631	Operative Svcs	FILIFORM URETHRAL STR 5FR 18IN	40.29
DCWAS_Providence MT	1904485	Operative Svcs	FILTER VENA CAVA JUGULAR	476.19
DCWAS_Providence MT	1900312	Operative Svcs	FILTER VENA CAVA KIT ENTRY	209.79
DCWAS_Providence MT	1906540	Operative Svcs	FLIPCUTTER II ARTHRO 9MM	162.5
DCWAS_Providence MT	1906278	Operative Svcs	FOLLOWER PHILLIPS 20FR 36CM	11.32
DCWAS_Providence MT	1906292	Operative Svcs	FOLLOWER PHILLIPS 22FR 36CM	11.32
DCWAS_Providence MT	1906439	Operative Svcs	FORCEP BX RADIAL JAW 4 2.8MM	21.31
DCWAS_Providence MT	1901375	Operative Svcs	FORCEP CUT POWER BLD 5X31	289.38
DCWAS_Providence MT	1904804	Operative Svcs	FORCEP HARDY BAY BP 8.5IN	61.61
DCWAS_Providence MT	1905784	Operative Svcs	FORCEPS BIOPSY HOT RADIAL JAW4	23.64
DCWAS_Providence MT	1905864	Operative Svcs	FORCEPS BX ENDO FLEX PED 160CM	19.98
DCWAS_Providence MT	1904467	Operative Svcs	GARMENT FOOT DEEP VEIN NOC	5.0
DCWAS_Providence MT	1901158	Operative Svcs	GAUZE SURGICEL HEMO 2X14	53.28
DCWAS_Providence MT	1904430	Operative Svcs	GLAUCOMA STENT SYS LEFT	913.42
DCWAS_Providence MT	1901018	Operative Svcs	GM BLD SAGITL DESOUTTER25X95MM	15.32
DCWAS_Providence MT	1905559	Operative Svcs	GRAFT ARTEGRAFT 6MMX40CM	554.11
DCWAS_Providence MT	1900893	Operative Svcs	GRAFT CARBOFLO 6MMX50	464.54
DCWAS_Providence MT	1906323	Operative Svcs	GRAFT MATRIX DURAGEN 2X2 5CA	145.85
DCWAS_Providence MT	1904810	Operative Svcs	GRAFT VASC HEMAGARD 8MMX70CM	222.11
DCWAS_Providence MT	1903974	Operative Svcs	GRAFT WALL LINED 6MMX30CM	158.84
DCWAS_Providence MT	1902180	Operative Svcs	GRF GORE-TEX 4-6X45	498.83
DCWAS_Providence MT	1901971	Operative Svcs	GRF GORE-TEX STD 6MMX20CM	180.15
DCWAS_Providence MT	1902181	Operative Svcs	GRF GORE-TEX STRTCH S 8X70	384.28
DCWAS_Providence MT	1900584	Operative Svcs	GRF HEMAGARD BIFC 16X08MM	510.16
DCWAS_Providence MT	1906225	Operative Svcs	GRFT MATRX DURAGEN 1X3IN	82.25
DCWAS_Providence MT	1905424	Operative Svcs	GUIDEWIRE 3.2X400MM SCREW SYST	55.28
DCWAS_Providence MT	1905381	Operative Svcs	GUIDEWIRE CANN NON-TH 1.25MM	17.98
DCWAS_Providence MT	1905520	Operative Svcs	GUIDEWIRE THREADED 1.25X150MM	17.32
DCWAS_Providence MT	1903708	Operative Svcs	GW AMPLATZ  .038X180 J-TIP	108.23
DCWAS_Providence MT	1904297	Operative Svcs	GW ANG/FLP 0.038X150CM	27.97
DCWAS_Providence MT	1903006	Operative Svcs	GW ANGIO ZIPWIRE 0.035INX180	27.97
DCWAS_Providence MT	1906365	Operative Svcs	GW BENTSON PTFE .035INX260CM	12.99
DCWAS_Providence MT	1900673	Operative Svcs	GW FLEXIBLE PTFE 035X150	30.97
DCWAS_Providence MT	1903395	Operative Svcs	GW HI-TORQ ES .014IN 300CM	241.76
DCWAS_Providence MT	1906552	Operative Svcs	GW STRGHT AMPLATZ ULTRA 035X80	11.66
DCWAS_Providence MT	1906661	Operative Svcs	GW THREADED DHS 2.5X230MM	28.31
DCWAS_Providence MT	1900315	Operative Svcs	GW V-18 CONTROL 300CM	181.82
DCWAS_Providence MT	1904695	Operative Svcs	GW VASCU SS PTFE .035X145CM	8.99
DCWAS_Providence MT	1906543	Operative Svcs	GW W/DBL TROCAR 0.045X6.84IN	13.32
DCWAS_Providence MT	1904296	Operative Svcs	GW ZIP .038 TAPR-3CM150CM	24.98
DCWAS_Providence MT	1903336	Operative Svcs	GW ZIP .038 TAPR-3CM150CM	81.92
DCWAS_Providence MT	1901008	Operative Svcs	GW ZW .035 TAPR3CM 150CM	73.26
DCWAS_Providence MT	1900990	Operative Svcs	GW ZW STIFF .035 260CM ANG	111.56
DCWAS_Providence MT	1900981	Operative Svcs	GW ZW STR STAND 035X150CM	84.25
DCWAS_Providence MT	1905152	Operative Svcs	GWIRE PTFE URO FLEX 0.038X150	7.33
DCWAS_Providence MT	1906432	Operative Svcs	GWIRE UNTHRD ASNIS JFX 2X200MM	37.3
DCWAS_Providence MT	1901356	Operative Svcs	H COVER PROBE ISOSILK 6X48IN	16.65
